Kelime,Türkçe Anlamı,Tür,Seviye,Eş Anlamlılar,Örnek Cümle (İngilizce),Örnek Cümle (Türkçe)
opinion,"kanaat, kanı, düşünce",isim,B2,,I have an opinion.,Bir görüşüm var.
opportunities,"fırsatlar, imkanlar",isim,C1,,Tom still has opportunities.,Tom'un hâlâ fırsatları var.
opportunity,"olanak, imkan, fırsat",isim,C1,,I saw an opportunity.,Bir fırsat gördüm.
option,"seçenek, oy, şık",isim,B1,,It's an option.,Bu bir seçenek.
options,"opsiyonlar, satın alma veya satma hakkı, seçenekler",isim,B2,,I'm out of options.,Benim seçeneklerim yok.
order,"sipariş vermek, emretmek, buyurmak",isim,B1,,It's an order.,Bu bir emirdir.
organs,aza,isim,B1,,No vital organs were damaged.,Hiçbir hayati organ hasar görmedi.
our,bizim,isim,B1,,It's our car.,Bu bizim arabamız.
outcome,"netice, sonuç, sonuç ürün",isim,B2,,What was the outcome?,Sonuç neydi?
outcomes,sonuçlar,isim,B2,,The study highlighted the profound impact of outcomes.,Çalışma sonuçlar kavramının derin etkisini vurguladı.
outlook,"görünüm, bakış açısı, olasılık",isim,B2,,The outlook is grim.,Görünüm korkunçtur.
output,"output/outputted - output/outputted, faaliyet, ürün",isim,B1,,The output at this factory has increased by 20%.,Bu fabrikada üretim %20 oranında arttı.
oversight,"gözetim, nezaret, hata",isim,B2,,It was an oversight.,Gözden kaçmıştı.
overtime,"fazla mesai için ödenen ücret, fazla mesai, mesai",isim,B2,,Don't expect overtime.,Fazla mesai beklemeyin.
painting,"tablo, resim, ressamlık",isim,B2,,This is a painting.,Bu bir resim.
paintings,"tablo, resim, ressamlık",isim,B2,,Where are the paintings?,Tablolar nerede?
palm,"palmiye, avuç içi, avuç",isim,B1,,Let me see your palm.,Avucunu görmeme izin ver.
panel,"pano, panellerle süslemek, lambri ile kaplamak",isim,B1,,A panel of experts discussed the plan.,Uzmanlardan oluşan bir kurul planı tartıştı.
panels,"çelik levhalara uygulanan emaye kaplamalar, cam paneller, damı katlanabilen vagon",isim,B1,,Do you use solar panels?,Güneş panelleri kullanıyor musunuz?
path,"yol, pist, çığır",isim,B1,,Stay on the path.,Yol üzerinde kal.
patients,"hastalar, hasta ve yaralılar",isim,B2,,I have patients waiting.,Bekleyen hastalarım var.
pattern,"modele göre yapmak, model, desen",isim,B2,,I see a pattern.,Ben bir desen görüyorum.
patterns,modeller,isim,B2,,These patterns are identical.,Bu modeller özdeş.
paul,idaho eyaletinde şehir,isim,B1,,One of Jesus' disciples was named Paul.,İsa'nın havarilerinden birinin adı Paulus'tu.
paving,"yol yüzeyi, taş döşeme, yol döşeme",isim,B1,,The study highlighted the profound impact of paving.,Çalışma yol yüzeyi kavramının derin etkisini vurguladı.
pear,"armut, çong, kamboçya ve tayland’da yaşayan etnik bir grup",isim,B1,,I'm eating a pear.,Bir armut yiyorum.
people,"insanlar, ulus, halk",isim,B1,,I love you people.,Siz insanları seviyorum.
peppers,biber,isim,B2,,I love hot peppers.,Acı biberleri severim.
perception,"algı, algılanma, feraset",isim,C1,,This perception is incorrect.,Bu algı yanlış.
performance,"performans, oynanma, gösteri",isim,C1,,I loved Tom's performance.,Tom'un performansını sevdim.
period,"devir, dönem, çağ",isim,B1,,Is it fifth period?,O beşinci dönem mi?
permit,"izin vermek, ruhsat, izin",isim,B1,,I won't permit it.,Ona izin vermeyeceğim.
personality,"kişilik, şahsiyet, önemli kişi",isim,C1,,I like your personality.,Kişiliğini beğeniyorum.
persuasion,"ikna etme, inandırma, ikna",isim,C1,,Tom will need some persuasion.,Tom'un ikna edilmesi gerekecek.
pet,"evde beslenen hayvan, ev hayvanı, evcil hayvan",isim,B1,,Do you have a pet?,Bir evcil hayvanın var mı?
petrol,"petrol, benzin",isim,B1,,The study highlighted the profound impact of petrol.,Çalışma petrol kavramının derin etkisini vurguladı.
pharmacist,eczacı,isim,C1,,Tom is a pharmacist.,Tom eczacı.
phenomenon,"algılanabilen şey, olağanüstülük, olgu",isim,C1,,It's a normal phenomenon.,Bu normal bir olgudur.
photo,"foto, fotoğraflamak, resim vermek",isim,B1,,I took the photo.,Fotoğraf çektim.
photosynthesis,"fotosentez, ışılbireşim, ışık yardımı ile besin biriktirme süreçi",isim,C1,,The study highlighted the profound impact of photosynthesis.,Çalışma fotosentez kavramının derin etkisini vurguladı.
physician,"tıp adamı, hekim, tabip",isim,B2,,He is not a physician.,O bir doktor değil.
physics,fizik,isim,B2,,I got a B in physics.,Fizikten B aldım.
piano,"piyano çalgı, piyano, hafif",isim,B1,,I have a piano.,Benim bir piyanom var.
pile,"yığın, istif etmek, tepeleme doldurmak",isim,B1,,Tom has made a pile of money.,Tom bir yığın para kazandı.
pilots,"türk jet pilotları, hava yolu nakil pilot lisansı, ticari pilot lisansı",isim,B1,,I know lots of pilots.,Bir sürü pilot tanıyorum.
pizza,pizza,isim,B1,,Let's eat pizza.,Pizza yiyelim.
placing,"tahsisli satış, yerleştirme, yerine koyma",isim,B2,,I'm placing you under arrest.,Seni tutukluyorum.
plan,"planlamak, tasarlamak, plan",isim,B1,,It's a plan.,Bu bir plan.
plant,"dikmek, ekmek, tesis",isim,B1,,It's a plant.,Bu bir bitki.
plays,oyunlar,isim,B1,,He plays the piano.,"O, piyano çalıyor."
point,"nokta, puan, uç",isim,B1,,I get her point.,Onun ne demek istediğini anlıyorum.
poison,"zehirlemek, zehir, otalamak",isim,B1,,Is sugar a poison?,Şeker bir zehir midir?
population,"nüfus, ahali, sekene",isim,C1,,The population is growing.,Nüfus büyüyor.
porch,"portik, sundurma veranda, giriş",isim,B1,,Get off my porch.,Kapımdan git.
position,"mevki, pozisyon, konum",isim,B2,,We're in position.,Yerimizi aldık.
power,"yetki, güç, kuvvet",isim,B1,,The power's out.,Elektrik gitti.
practicality,"kullanışlılık, uygulanabilirlik, pratiklik",isim,C1,,He is inclined to look at everything from the standpoint of its practicality and is neither stingy nor extravagant.,O her şeye pratikliği bakımından bakma eğilimindedir ve ne pinti ne de savurgandır.
practice,"uygulamak, alıştırma yapmak, yapmak",isim,B2,apply,We practice a lot.,Biz çok pratik yaparız.
precaution,"önlem, tedbir, ihtiyat",isim,C1,,It's just a precaution.,Bu sadece bir önlem.
precautions,önlemler,isim,C1,,We've taken precautions.,Biz önlemler aldık.
predictions,"tahminler, kehanetler",isim,C1,,I'm making no predictions.,Tahmin yapmıyorum.
prejudgment,"önyargı, yargılamadan verilen hüküm, peşin hüküm",isim,C1,,The study highlighted the profound impact of prejudgment.,Çalışma önyargı kavramının derin etkisini vurguladı.
prejudice,"önyargı, zayıflatmak, haksız hüküm verdirmek",isim,B2,,Prejudice will continue to exist.,Önyargı var olmaya devam edecektir.
presence,"mevcudiyet, buradalık, oluş",isim,B2,,I can feel Tom's presence.,Tom'un mevcudiyetini hissedebiliyorum.
presentation,"sunum, sahneleme, arz",isim,C1,,How did the presentation go?,Sunum nasıl gitti?
presentations,sunular,isim,C1,,The study highlighted the profound impact of presentations.,Çalışma sunular kavramının derin etkisini vurguladı.
press,"basmak, bastırmak, baskı yapmak",isim,B1,,Don't press it.,Bunu basmayın.
pressure,"basınç, baskı, zorlamak",isim,B2,,Don't pressure Tom.,Tom'a baskı yapmayın.
prevention,"menetme, önlem, engelleme",isim,C1,,Prevention is the key.,Önleme anahtardır.
price,"bedel, fiyat, ücret",isim,B1,,What's the price?,Fiyat nedir?
prior,"önceden, daha önce olan, daha erken olan",isim,B1,,I have a prior engagement.,Bir randevum var.
prison,"hapishane, cezaevi, hapis",isim,B1,,He's in prison.,O hapiste.
prisoner,"esir, tutuklu, tutsak",isim,B2,,I'm a prisoner.,Ben bir mahkûmum.
prisoners,mahkumlar,isim,B2,,We're all prisoners.,Hepimiz mahkumuz.
problem,"problem, mesele, sorun",isim,B2,,It's a problem.,Bu bir sorun.
procedure,"prosedür, yöntem, ameliye",isim,B2,,I know the procedure.,Prosedürü biliyorum.
process,"işlemek, işlem, süreç",isim,B2,,What's the process?,İşlem nedir?
production,"üretme, yapım, imal",isim,C1,,Tom directed the production.,Tom prodüksiyonu yönetti.
professionals,profesyonel,isim,C1,,We're all professionals.,Hepimiz profesyoneliz.
programs,programlar,isim,B2,,I love cooking programs.,Yemek programlarını severim.
progress,"gelişmek, gelişim göstermek, ilerlemek",isim,B2,,I've made progress.,İlerleme kaydettim.
progression,"ilerleme, devamlılık, sıra",isim,C1,,What's the chord progression?,Akort ilerlemesi nedir?
promoting,"yükseltme, terfi ettirme",isim,B2,,The company is promoting a new car on TV.,Şirket televizyonda yeni bir araba tanıtımı yapıyor.
proof,"kanıt, ispat, dayanıklı hale getirmek",isim,B1,,I've got proof.,Kanıtım var.
proper,"uygun, münasip, rabıtalı",isim,B1,,Proper ID is required.,Geçerli bir kimlik belgesi gereklidir.
proportion,"orantı, oran, ayarlamak",isim,C1,,Each man's pay was in proportion to his work.,Her birinin ödemesi onun eseri ile orantılıydı.
prospect,"olasılık, maden aramak, altın aramak",isim,B2,,It's a depressing prospect.,Çok iç karartıcı bir ihtimal.
protection,"himaye, koruma, korunma",isim,C1,,I don't need protection.,Korumaya ihtiyacım yok.
proteins,proteinler,isim,B2,,The study highlighted the profound impact of proteins.,Çalışma proteinler kavramının derin etkisini vurguladı.
protests,protestolar,isim,B2,,The protests have died down.,Protestolar bitti.
psychology,"ruh bilimi, psikoloji, tinbilim",isim,C1,,I majored in psychology.,Psikolojide ihtisas yaptım.
publicity,"tanıtım, ilan, propaganda",isim,B2,,It was a publicity stunt.,O bir tanıtım dublörlüğüydü.
pull,"çekmek, kalkmak, hareket etmek",isim,B1,,Pull up a chair.,Bir sandalye çek.
pupil,"öğrenci, öğrenci öğretmen, stajyer",isim,B1,,Tom's pupils are dilated.,Tom'un göz bebekleri büyümüş.
purchase,"satın almak, satın alma, alım",isim,B2,,Did Tom purchase it?,Tom onu satın aldı mı?
putting,"yerleştirme, koyma",isim,B2,,He's putting on airs.,O fiyaka yapıyor.
puzzle,"bulmaca, bilmece, şaşırmak",isim,B1,,That's a puzzle.,O bir bulmaca.
quality,"kalite, nitelik, kaliteli",isim,B2,,You pay for quality.,Sen kalite için ödersin.
quantity,"nicelik, miktar, azlık çokluk",isim,B2,,I prefer quality to quantity.,Kaliteyi miktara tercih ederim.
quantum,"pay, hisse, kuantum",isim,B2,,The study highlighted the profound impact of quantum.,Çalışma pay kavramının derin etkisini vurguladı.
quarter,"çeyrek, yerleştirmek, dörde bölmek",isim,B2,,It's a quarter to two.,İkiye çeyrek var.
question,"soru, sorular sormak, sorgulamak",isim,B2,,Ask me a question.,Bana bir soru sor.
quicker,"hızlı, daha hızlı, daha çabuk",isim,B2,,You're quicker than me.,Benden daha hızlısın.
quiz,"sınav yapmak, çok soru sormak, sorgulamak",isim,B1,,We had a quiz today.,Biz bugün bir sınav olduk.
range,"silsile, sıra, çeşitlilik",isim,B1,,It's hard to tell at this range.,Bu mesafeden söylemek zor.
ranging,"değişme, serbestçe dolaşan, dolaşıp duran",isim,B2,,Many boys and girls ranging from 12 to 18 entered the contest.,12 ila 18 arasında değişiklik gösteren birçok erkek ve kız yarışmaya katıldı.
rate,"kur, oran, addetmek",isim,B1,,That's the going rate.,"O, gidiş oranıdır."
rates,"bedeller, fiyat listesi, yerel yönetim tarafından toplanan vergi/vergiler",isim,B1,,How are rates determined?,Oranlar nasıl belirleniyor?
ratio,"oran, orantı, nispet",isim,B1,,The study highlighted the profound impact of ratio.,Çalışma oran kavramının derin etkisini vurguladı.
ray,"ışın, ışın tedavisi yapmak, ışımak",isim,B1,,Let's take an X-ray just in case.,Her ihtimale karşı bir film çekelim.
reachability,"ulaşılabilirlik, erişilebilirlik",isim,C1,,The study highlighted the profound impact of reachability.,Çalışma ulaşılabilirlik kavramının derin etkisini vurguladı.
reaction,"tepkime, reaksiyon, tepki",isim,B2,,They want a reaction.,Onlar bir tepki istiyorlar.
reading,"okuma, mana, yorum",isim,B2,,I'm reading it.,Onu okuyorum.
realm,"krallık, alem, memleket",isim,B1,,The study highlighted the profound impact of realm.,Çalışma krallık kavramının derin etkisini vurguladı.
reason,"sebep, akıl, gerekçe",isim,B1,,Give me a reason.,Bana bir sebep göster.
receiving,"alış, karşılama, alma",isim,B2,,Tom is receiving treatment.,Tom tedavi görüyor.
recommendation,"tavsiye, tavsiyename, iş başarı belgesi",isim,C1,,Is that a recommendation?,O bir tavsiye mi?
recover,"kurtarmak, iyileşmek, sağalmak",isim,B2,heal,Tom needs to recover.,Tom'un iyileşmesi gerekiyor.
recovering,"ihya, geri alma, kendine gelme",isim,C1,,Is Tom still recovering?,Tom hâlâ iyileşiyor mu?
recovery,"kurtulma, atlatma, toparlanma",isim,B2,,Tom is in recovery.,Tom iyileşiyor.
reducing,"eksiltme, kısma, zayıflama",isim,B2,,Karaoke is good for reducing stress.,Karaoke stresi azaltmak için iyidir.
reformer,"reformcu, yenilikçi, düzelten kimse",isim,B2,,The study highlighted the profound impact of reformer.,Çalışma reformcu kavramının derin etkisini vurguladı.
reformist,"reformcu, ıslahatçı, yenilikçi",isim,B2,,The study highlighted the profound impact of reformist.,Çalışma reformcu kavramının derin etkisini vurguladı.
region,"bölge, yöre, ülke",isim,B1,,We found gold in that region.,Bu bölgede altın bulduk.
regulation,"düzenleme, nizam, regülasyon",isim,C1,,More regulation is needed.,Daha fazla düzenleme gereklidir.
rehabilitation,"rehabilitasyon, ıslah, haklarını geri verme",isim,C1,,Making amends is the first step toward rehabilitation.,Telafi etmek rehabilitasyona doğru ilk adımdır.
relativity,"izafiyet, bağıntıcılık, mensubiyet",isim,C1,,Few scientists understand the theory of relativity.,Görecelik teorisini az sayıda bilimci anlıyor.
relaxation,"dinlenme, relaksasyon, istirahat",isim,C1,,What do you do for relaxation?,Rahatlamak için ne yapıyorsun?
release,"piyasaya sunmak, piyasaya sürmek, satışa çıkarmak",isim,B2,,I'll release you.,Seni serbest bırakacağım.
releasing,"salma, serbest bırakma, serbest bırakan",isim,B2,,I'm releasing the prisoners.,Tutukluları serbest bırakıyorum.
relevance,"ilgi, alaka, bağıntılılık",isim,B2,,I don't see the relevance.,Ben alakayı görmüyorum.
reliance,"güven, güvenç, güvenme",isim,B2,,The study highlighted the profound impact of reliance.,Çalışma güven kavramının derin etkisini vurguladı.
remains,"kalıntılar, artıklar, ceset",isim,B2,,Tom remains in jail.,Tom hapiste kalıyor.
remedy,"deva, çare, çare bulmak",isim,B1,"cure, treatment",Is there a remedy?,Bir çare var mı?
represents,"aşağıdaki tutarlardan daha yüksek olanını aşan, her nokta, ilgili boyut",isim,C1,,Who represents the defendant?,Sanığı kim temsil ediyor?
request,"rica etmek, talep etmek, istem",isim,B2,,I have a request.,Bir talebim var.
research,"incelemek, araştırmak, araştırma yapmak",isim,B2,,I did some research.,Biraz araştırma yaptım.
researcher,"araştırmacı, araştırıcı, araştırma görevlisi",isim,C1,"scientist, analyst, investigator","He said, ""I plan to become a researcher.""","O, ""bir araştırmacı olmayı planlıyorum"" dedi."
researchers,araştırmacılar,isim,C1,,Researchers say that it's easier to lose weight if you eat three square meals a day.,Araştırmacılar günde üç doyurucu yemek yersen kilo vermenin daha kolay olduğunu söylüyor.
resilience,"elastikiyet, geri tepme, çabuk iyileşme gücü",isim,C1,,The study highlighted the profound impact of resilience.,Çalışma elastikiyet kavramının derin etkisini vurguladı.
resource,"kaynak, kaynak sağlamak, beceriklilik",isim,B2,,Water is a precious resource.,Su çok kıymetli bir kaynaktır.
response,"cevap, karşılık, yanıt",isim,B2,,We need a response.,Bir yanıta ihtiyacımız var.
rest,"dinlendirmek, dinlenmek, dinlenme",isim,B1,,I need a rest.,Dinlenmeye ihtiyacım var.
restlessness,"yerinde duramama, huzursuzluk, uykusuzluk",isim,C1,,His restlessness gave her a hint that something was wrong.,Onun huzursuzluğu ona bir şeylerin yanlış olduğuna dair bir ipucu verdi.
restoration,"restore etme, restorasyon, restorasyon dönemi",isim,C1,,The study highlighted the profound impact of restoration.,Çalışma restore etme kavramının derin etkisini vurguladı.
restriction,"sınırlama, kısıtlama, tahdit",isim,C1,,They decided to abolish the old restriction.,Eski kısıtlamayı kaldırmaya karar verdiler.
result,"netice, sonuç, sonucu olmak",isim,B1,,What was the result?,Sonuç neydi?
results,"sonuçlar, bulgular",isim,B2,,The results are in.,Sonuçlar geldi.
revolution,"ihtilal, devrim, inkılap",isim,C1,,The revolution is over.,Devrim bitti.
ring,"çalmak, yüzük, halka",isim,B1,,I have a ring.,Bir yüzüğüm var.
risk,"risk, göze almak, riske etmek",isim,B1,,I'll risk it.,Onu riske atacağım.
risks,riskler,isim,B1,,Don't run risks.,Risk almayın.
rivers,"her yol roma'ya çıkar, su akar yolunu bulur, tilkinin dönüp dolaşıp geleceği yer yine kürkçü dükkanıdır",isim,B1,,There are many rivers in India.,Hindistan'da birçok nehir var.
robber,"soyguncu, hırsız, haydut",isim,B1,,Tom was the other robber.,Tom diğer soyguncuydu.
robbery,"hırsızlık, soygun, karmanyola",isim,B2,,Was it a robbery?,O bir soygun muydu?
role,"rol, rol yapmak, sıfat",isim,B1,,Is that your role?,Bu sizin rolünüz mi?
roller,"silindir, büyük dalga, bobin",isim,B1,,I love roller skating.,Ben pateni seviyorum.
root,"köken, kök, deşmek",isim,B1,,Do you like root beer?,Alkolsüz bira sever misin?
rope,"halat, ip, kementle yakalamak",isim,B1,,I cut the rope.,Halatı kestim.
route,"güzergah, rota, sevk etmek",isim,B1,,Can I change the route?,Rotayı değiştirebilir miyim?
routine,"rutin, adet, hergünkü işler",isim,B2,,It's pretty routine.,Oldukça rutin.
row,"sıra, dizi, gürültülü bir şekilde kavga etmek",isim,B1,,I'm on death row.,Ben ölüm hücresindeyim.
rule,"hüküm sürmek, hükmetmek, kural",isim,B1,,It's a rule.,Bu bir kural.
sample,"örnek, numune, denemek",isim,B1,,This is a free sample.,Bu ücretsiz bir örnektir.
satellite,"uydu, uşak, peyk",isim,B2,,The satellite is now in orbit.,Uydu şimdi yörüngededir.
scanning,"tarama, gözden geçirme, görüntüleme",isim,B2,,The study highlighted the profound impact of scanning.,Çalışma tarama kavramının derin etkisini vurguladı.
scaring,"korkutma, ürkütme, ürkütücü",isim,B2,,Tom is scaring me.,Tom beni korkutuyor.
scene,"sahne, manzara, olay yeri",isim,B1,,She made a scene.,O bir sahne yaptı.
schooling,"terbiye, tedrisat, eğitme",isim,B2,,The study highlighted the profound impact of schooling.,Çalışma terbiye kavramının derin etkisini vurguladı.
science,"ilim, bilim, beceri",isim,B2,,I'm good at science.,Ben bilimde iyiyim.
scientist,"bilgin, bilim insanı, fenci",isim,B2,"researcher, analyst, scholar",He is a scientist.,O bir bilim adamıdır.
scientists,"bilim adamları, bilim insanları",isim,C1,,Many scientists knew him.,Birçok bilim adamı onu tanıyordu.
scores,"çok sayı, çok sayıda, skorlar",isim,B1,,Scores of people visited Japan.,Çok sayıda insan Japonyayı ziyaret etti.
seam,"dikiş, dikiş yeri, ters ilmikle örmek",isim,B1,,The study highlighted the profound impact of seam.,Çalışma dikiş kavramının derin etkisini vurguladı.
searcher,"araştırmacı, arayan, arama yapan kimse",isim,B2,,The study highlighted the profound impact of searcher.,Çalışma araştırmacı kavramının derin etkisini vurguladı.
seas,gözlem anında rüzgar etkisiyle oluşan dalgalar,isim,B1,,The study highlighted the profound impact of seas.,Çalışma gözlem anında rüzgar etkisiyle oluşan dalgalar kavramının derin etkisini vurguladı.
seashore,"deniz kıyısı, kıyı, lebiderya",isim,B2,,They made for the seashore.,Onlar sahile doğru gitti.
seaside,"sahil, deniz kıyısı, deniz kenarı",isim,B2,,It's a nice seaside town.,Bu güzel bir sahil kasabası.
second,"saniye, ikinci, destek vermek",isim,B1,,Give it a second.,Ona bir saniye ver.
security,"güvenlik, emniyet, güvence",isim,B2,,I'll call security.,Güvenliği arayacağım.
sedation,"yatıştırma, sakinlik, sedasyon",isim,B2,,The study highlighted the profound impact of sedation.,Çalışma yatıştırma kavramının derin etkisini vurguladı.
seed,"tohum, çekirdeği çıkarmak, çekirdeğini çıkarmak",isim,B1,,When did you seed the lawn?,Çimi ne zaman tohumladın?
seemed,göründü,isim,B1,,It seemed to work.,İşe yaramış gibiydi.
segregation,"ırk ayrımı, ayrı depolama, ayrı tutma",isim,C1,,The study highlighted the profound impact of segregation.,Çalışma ırk ayrımı kavramının derin etkisini vurguladı.
selection,"seçme, ayırma, seçme şey",isim,B2,,I've made my selection.,Ben seçimimi yaptım.
self,"öz, kendi, özellik",isim,B1,,I'm self-employed.,Ben serbest meslek sahibiyim.
semester,"sömestr, dönem, sömestir",isim,B2,,Second semester has ended.,İkinci dönem bitti.
sensation,"sansasyon, his, algılama",isim,B2,,This sensation is great.,Bu his harika.
sense,"algılamak, hissetmek, algı",isim,B1,,I can sense that.,Onu hissedebilirim.
session,"celse, oturum, seans",isim,B2,,The Diet is now in session.,Meclis şimdi oturumda.
setback,"gerileme, aksama, yenilgi",isim,B2,,It's only a minor setback.,Bu sadece küçük bir başarısızlık.
setup,"kurma, kurulum, vaziyet",isim,B1,,The study highlighted the profound impact of setup.,Çalışma kurma kavramının derin etkisini vurguladı.
shape,"şekillendirmek, biçim vermek, şekil vermek",isim,B1,,I'm in bad shape.,Ben kötü durumdayım.
sheep,"koyun, koyun gibi tip, ezik kimse",isim,B1,,Draw me a sheep.,Bana bir koyun çiz.
shelter,"barınak, sığınak, sığınmak",isim,B2,,I built a shelter.,Bir barınak inşa ettim.
shield,"zırh, siper, kalkan",isim,B1,,I tried to shield you from this.,Seni bundan korumaya çalıştım.
shift,"değiştirmek, vardiya, kaçamak cevap vermek",isim,B1,,My shift's over.,Benim vardiyam bitti.
shore,"sahil, kıyı, payanda vurmak",isim,B1,,Tom swam to the shore.,Tom kıyıya yüzdü.
show,"göstermek, gösteri, showed - shown/showed",isim,B1,,I'll show you.,Sana göstereceğim.
sickness,"hastalık, dert, bulantı",isim,B2,,I get motion sickness.,Beni taşıt tutar.
sight,"görünüş, görme yeteneği, görme",isim,B1,,Keep out of sight.,Gözden uzak dur.
sign,"imzalamak, imza atmak, alamet",isim,B1,,It's a sign.,Bu bir işaret.
silver,"gümüş, ağarmak, sırlamak",isim,B1,,Silver is a metal.,Gümüş bir metaldir.
sings,"dereyi görmeden paçaları sıvama, son kozu oynamadan her şey bitmiş sayılmaz, henüz her şey bitmedi",isim,B1,,Tom sings off key.,Tom akortsuz şarkı söyler.
site,"yerleştirmek, oturtmak, açmak",isim,B1,,We're updating the site.,Siteyi güncelliyoruz.
sitting,"oturuş, oturum, oturma",isim,B2,,I'm sitting down.,Oturuyorum.
situation,"hal, durum, ekmek kapısı",isim,B2,,We have a situation.,Bizim bir durumumuz var.
skill,"maharet, beceri, hüner",isim,B1,,Your skill impresses me.,Becerin beni etkiliyor.
skills,"vasıflar, beceriler",isim,B1,,You've got skills.,Yeteneklerin var.
skin,"soymak, ten, deri",isim,B1,,I have dry skin.,Ben kuru bir cilde sahibim.
skyscraper,gökdelen,isim,C1,,The skyscraper was built on a solid foundation.,Gökdelen sağlam bir temel üzerine inşa edildi.
skyscrapers,gökdelenler,isim,C1,,Skyscrapers are beautiful structures.,Gökdelenler güzel yapılardır.
slope,"meyil, bayır, eğim",isim,B1,,It's a slippery slope.,O kaygan bir eğim.
smells,"biri ölmüş gibi kokuyor!, leş gibi kokuyor!, gerçekten çok kötü kokuyor!",isim,B1,,It smells in here.,Burası kokuyor.
smoking,"sigara içme, sigara kullanımı, dumanlama",isim,B2,,I've quit smoking.,Sigarayı bıraktım.
society,"toplum, dernek, cemiyet",isim,B2,,He is a danger to society.,"O, toplum için bir tehlikedir."
soil,"toprak, pisletmek, leke sürmek",isim,B1,,This soil is moist.,Bu toprak nemli.
soldier,"asker, askerlik yapmak, işçi",isim,B2,,I'm a soldier.,Ben bir askerim.
soldiers,askerler,isim,B2,,We're not soldiers.,Biz asker değiliz.
solicitor,"avukat, acente, savcı",isim,B2,,The study highlighted the profound impact of solicitor.,Çalışma avukat kavramının derin etkisini vurguladı.
solution,"çözelti, çözüm, mahlul",isim,B2,,I have a solution.,Benim bir çözümüm var.
solutions,"çözüm yolları, çözümler, solüsyonlar",isim,B2,,Are there any solutions?,Herhangi bir çözüm var mı?
solving,"çözme, çözüm, kulak tırmalayıcı",isim,B2,,I'm solving a puzzle.,Bir bulmaca çözüyorum.
sort,"sıralamak, sınıflandırmak, cins",isim,B1,,I'm sort of busy.,Hayli meşgulüm.
sorting,"sıralama, derecelenme, sınıflandırma",isim,B2,,We're still sorting it out.,Biz hâlâ onu çözümlüyoruz.
soul,"ruh, kimse, kök",isim,B1,,I love soul food.,Zencilerin mutfağını seviyorum.
soundness,"sağlamlık, selamet, iyi durumda olma",isim,B2,,The study highlighted the profound impact of soundness.,Çalışma sağlamlık kavramının derin etkisini vurguladı.
sounds,"sesler, ses efekti",isim,B1,,It sounds like Tom.,O Tom'a benziyor.
source,"kaynak, köken, edinmek",isim,B1,,I know the source.,Kaynağı biliyorum.
sources,kaynaklar,isim,B2,,Their sources are wrong.,Onların kaynakları yanlış.
space,"aralık, açıklık, mekan",isim,B1,,I need more space.,Daha çok yere ihtiyacım var.
spe,özel-amaçlı şirket,isim,B1,,Can we speed it up?,Onu hızlandırabilir miyiz?
specialist,"uzman, kompetan, uzman doktor",isim,C1,,Tom is a specialist.,Tom bir uzman.
specialty,"spesiyalite, özel anlaşma, ihtisas",isim,B2,,That's my specialty.,Bu benim uzmanlığım.
species,"tür, ortak özellikleri olan grup, hayal",isim,B2,,It is an endangered species.,Nesli tükenmekte olan bir türdür.
spectator,"seyirci, izleyici, temâşâcı",isim,B2,,What's your favorite spectator sport?,Favori gösteri sporun nedir?
speed,"sürat, hız, sped/speeded - sped/speeded",isim,B1,,Can we speed it up?,Onu hızlandırabilir miyiz?
spider,"örümcek, istavroz dişlisi, ayaklı tava",isim,B1,,The spider is dead.,Örümcek öldü.
spot,"leke, benek, nokta",isim,B1,,I am in a spot.,Başım dertte.
spread,"yaymak, yayılmak, spread - spread",isim,B1,,I'll spread the word.,Haberi yayacağım.
spreading,"yaylım, tevsi, yayma",isim,B2,,The fire is spreading.,Yangın yayılıyor.
stability,"kararlılık, durağanlık, sabitlik",isim,B2,,Stability has been elusive.,İstikrar zor bulunur.
staff,"kadro, personel, görevli olarak çalışmak",isim,B1,,We need more staff.,Daha fazla personele ihtiyacımız var.
stage,"sahneye koymak, sahnelemek, evre",isim,B1,,Get off the stage.,Sahneden in.
standard,"standart, miyar, sembol",isim,B2,,That's the standard.,"O, standarttır."
statement,"ifade, söz, beyan",isim,B2,,I made a statement.,Ben bir açıklama yaptım.
status,"hal, statü, durum",isim,B1,,What's our status?,Statümüz nedir?
stay,"kalmak, kalma süresi, kalma",isim,B1,,I can't stay.,Ben kalamam.
steel,"çelik, sertleştirmek, çakmak",isim,B1,,He has a grip of steel.,"O, çelikten yapılmış bir bağaja sahiptir."
step,"üvey, adım, basamak",isim,B1,,It's a big step.,Bu büyük bir adım.
storm,"fırtına, bağırıp çağırmak, fırtına gibi esmek",isim,B1,,The storm let up.,Fırtına sakinleşti.
storytelling,"hikaye anlatıcılığı, hikaye anlatma sanatı, hikaye anlatma",isim,C1,,The study highlighted the profound impact of storytelling.,Çalışma hikaye anlatıcılığı kavramının derin etkisini vurguladı.
stream,"dere, akarsu, akıp gitmek",isim,B1,,He sat next to the stream.,"O, dereye yakın oturdu."
streams,"oluk oluk, borulardaki gaz akışlarının hız ve debisinin ölçülmesi, borulardaki gaz akımları",isim,B2,,They had to build bridges over the many streams.,Birçok akarsu üzerinde köprü inşa etmek zorundaydılar.
streets,sokaklar,isim,B2,,The streets are clean.,Caddeler temiz.
